,_id,id,title,release_date,genres,vote_average,popularity,vote_count,imdb_id,tmdbId
277,277,20002,Chandni Chowk To China,2009,Action-Adventure-Comedy-Drama,5.3,1.970481,13.0,1091229,20002.0
278,278,20224,Remember the Daze,2007,Comedy-Drama,5.5,1.448735,22.0,790618,20224.0
279,279,21381,Rabid Grannies,1988,Horror,4.2,0.003553,13.0,98157,21381.0
280,280,21407,The Collector,2009,Horror-Thriller,6.3,6.727804,365.0,844479,21407.0
281,281,21837,Cop Dog,2008,Action-Adventure-Family,7.0,1.2007376,1.0,1209380,21837.0
282,282,23331,Planet Outlaws,1953,Science Fiction,4.7,1.110623,3.0,46192,23331.0
283,283,24349,Minnie and Moskowitz,1971,Drama-Romance-Comedy,6.4,2.096508,19.0,67433,24349.0
284,284,24830,They Call Me Bruce?,1982,Action-Comedy-Thriller,5.2,1.223424,11.0,84786,24830.0
285,285,25680,The Friends of Eddie Coyle,1973,Crime-Drama,7.6,8.652856,38.0,70077,25680.0
286,286,25727,The Girls Rebel Force of Competitive Swimmers,2007,Action-Horror,4.9,1.2007376,9.0,1134826,25727.0
287,287,26978,Spacehunter: Adventures in the Forbidden Zone,1983,Adventure-Science Fiction,5.1,3.521436,37.0,86346,26978.0
288,288,27721,In Bar,2007,Drama,5.8,1.2007376,11.0,902955,27721.0
289,289,27730,The Revenge of the Living Dead Girls,1987,Horror-Foreign,5.8,1.2007376,6.0,91847,27730.0
290,290,27764,Slumber Party Massacre II,1987,Horror-Comedy,5.0,1.718146,30.0,93996,27764.0
291,291,28117,Delirious,1991,Fantasy-Comedy-Romance,5.5,1.33724,27.0,101701,28117.0
292,292,28295,I Saw What You Did,1965,Horror-Mystery-Thriller,5.8,1.88974,11.0,59297,28295.0
293,293,29426,Survival of the Dead,2010,Horror-Science Fiction,4.7,9.159799,118.0,1134854,29426.0
294,294,29454,Face to Face,1976,Drama-Fantasy,6.9,1.814674,18.0,74147,29454.0
295,295,30124,Tru Loved,2008,Comedy-Drama-Romance,5.5,1.2007376,11.0,1056441,30124.0
296,296,30999,Jason and the Argonauts,2001,Action-Adventure-Family-Fantasy,5.4,1.2007376,16.0,217579,30999.0
297,297,31041,No Greater Love,2009,Documentary-Romance,5.0,0.458602,1.0,1225703,31041.0
298,298,32029,The Domino Principle,1977,Drama-Crime,5.0,1.47076,6.0,75950,32029.0
299,299,32615,The Offence,1973,Drama-Crime,7.0,1.832915,35.0,70468,32615.0
300,300,33459,Lightning Bug,2004,Drama-Thriller-Horror,6.1,1.057788,6.0,363768,33459.0
301,301,33842,25 Carat,2008,Foreign-Thriller,7.0,1.2007376,1.0,1176928,33842.0
302,302,34666,The Swissmakers,1978,Comedy-Romance-Drama,7.0,1.2007376,9.0,78212,34666.0
303,303,35052,Cracks,2009,Drama-Mystery-Thriller,6.6,7.836321,120.0,1183665,35052.0
304,304,35405,S*P*Y*S,1974,Action-Comedy,5.9,0.774252,5.0,72107,35405.0
305,305,36075,Splatter: Naked Blood,1996,Science Fiction-Horror,5.4,1.209099,18.0,217679,36075.0
306,306,36801,Cemetery Junction,2010,Drama-Comedy,6.6,8.740728,77.0,1196204,36801.0
307,307,36912,The Sting II,1983,Action-Comedy-Drama,4.5,3.659745,12.0,86370,36912.0
308,308,37573,My Only Sunshine,2009,Drama,6.6,0.453519,8.0,1370212,37573.0
309,309,38157,Wishmaster 4: The Prophecy Fulfilled,2002,Horror,4.1,2.637066,34.0,254872,38157.0
310,310,38884,Land and Freedom,1995,Drama-History-War-Romance,7.0,6.144235,53.0,114671,38884.0
311,311,39840,"If I Want to Whistle, I Whistle",2010,Drama,6.4,1.498166,16.0,1590024,39840.0
312,312,40344,Balloon Farm,1999,Drama-Family,3.5,0.367452,4.0,134304,40344.0
313,313,40836,Stealing Christmas,2003,Comedy-Family,3.9,1.2007376,6.0,380728,40836.0
314,314,40879,Whiteboyz,1999,Comedy-Drama-Music,4.8,1.483082,4.0,178988,40879.0
315,315,41054,Il Grido,1957,Drama,6.7,1.673129,17.0,50458,41054.0
316,316,41558,Separation City,2009,Romance-Comedy,5.4,0.442968,8.0,1324058,41558.0
317,317,41974,Track 29,1988,Drama-Mystery,6.2,1.129645,6.0,96294,41974.0
318,318,42236,Fellini's Casanova,1976,Drama-History-Romance,7.1,2.693281,24.0,74291,42236.0
319,319,42506,The Housemaid,1960,Crime-Drama,7.0,1.817185,19.0,150980,42506.0
320,320,42564,Land of the Pharaohs,1955,Drama-History,6.0,1.323773,16.0,48283,42564.0
321,321,42998,The Horrible Dr. Hichcock,1962,Horror,5.8,0.184277,5.0,56315,42998.0
322,322,43093,The Giant Behemoth,1959,Drama-Horror-Science Fiction-Fantasy,5.3,1.2007376,9.0,52611,43093.0
323,323,43193,Dangerous When Wet,1953,Comedy-Music-Romance,6.0,0.566233,3.0,45670,43193.0
324,324,44655,Susana,1951,Drama,6.9,1.299286,7.0,43018,44655.0
325,325,45549,Shopping,1994,Action-Adventure-Drama-Science Fiction-Thriller,5.6,2.657647,13.0,111173,45549.0
326,326,45662,Space Chimps 2: Zartog Strikes Back,2010,Animation-Family,4.5,1.585311,27.0,1537481,45662.0
327,327,45884,Kapo,1960,Drama-History-War,6.6,0.930115,9.0,52961,45884.0
328,328,46570,"Today We Kill, Tomorrow We Die!",1968,Western-Thriller,5.6,1.402856,12.0,63379,46570.0
329,329,46788,Trash Humpers,2009,Horror-Drama,5.0,1.215143,24.0,1488163,46788.0
330,330,46872,The Steel Helmet,1951,Drama-War-Action,7.0,5.112386,26.0,44072,46872.0
331,331,47251,Indian Summer,1972,Drama,8.0,1.592693,12.0,69120,47251.0
332,332,47587,Suite 16,1994,Thriller-Romance-Foreign,6.0,1.2007376,2.0,114577,47587.0
333,333,47869,Hidden Agenda,1990,Mystery-Drama-Thriller,6.6,1.75515,21.0,99768,47869.0
334,334,49186,Latitude Zero,1969,Science Fiction-Adventure-Action,4.3,2.679758,4.0,64470,49186.0
335,335,49258,Quill:  The Life of a Guide Dog,2004,Drama,7.1,0.807425,11.0,400761,49258.0
336,336,49538,X-Men: First Class,2011,Action-Science Fiction-Adventure,7.1,0.738633,5252.0,1270798,49538.0
337,337,50341,The Divine Weapon,2008,Action-Adventure-Drama-Foreign-History,6.5,0.54013,12.0,1185594,50341.0
338,338,50835,Below Utopia,1997,Drama-Thriller,4.9,1.2007376,6.0,118696,50835.0
339,339,51533,Let the Bullets Fly,2010,Action-Comedy-Documentary,7.1,3.877376,65.0,1533117,51533.0
340,340,52045,Libre échange,2010,Comedy-Drama,4.0,0.453212,2.0,1576421,52045.0
341,341,52470,My Man Godfrey,1957,Comedy,6.4,0.193758,4.0,50738,52470.0
342,342,53319,What a Beautiful Day,2011,Comedy,6.3,3.793012,281.0,1808015,53319.0
343,343,54507,A Very Potter Musical,2009,Music-Comedy,7.7,1.054258,20.0,2033193,54507.0
344,344,54794,Heartlands,2002,Drama-Foreign,6.3,0.938316,8.0,295303,54794.0
345,345,54845,Trouble Bound,1993,Drama-Action-Thriller,3.7,0.366457,3.0,105645,54845.0
346,346,55520,Plainlands,1988,Comedy-Drama,8.0,0.000431,1.0,95880,55520.0
347,347,56743,Elena Undone,2010,Drama-Romance,6.8,1.715955,35.0,1575539,56743.0
348,348,56831,The Sunset Limited,2011,Drama,7.1,4.470133,110.0,1510938,56831.0
349,349,57393,Africa United,2010,Drama-Action-Comedy-Foreign,6.3,1.2007376,10.0,1429313,57393.0
350,350,58287,Position Among the Stars,2011,Documentary-History,9.0,0.49163,3.0,1742178,58287.0
351,351,60068,S.S.D.,2008,Thriller-Horror,4.5,1.2007376,8.0,1329231,60068.0
352,352,60213,Corto Maltese: The Ballad of the Salt Sea,2003,Animation,7.3,0.614148,9.0,1098199,60213.0
353,353,60760,Masques,1987,Crime-Thriller-Foreign-Comedy,5.9,0.807687,6.0,93505,60760.0
354,354,61716,Killjoy 3,2010,Horror,4.8,1.108782,9.0,1603314,61716.0
355,355,63311,The Skin I Live In,2011,Drama-Horror-Mystery-Thriller,7.4,9.782542,797.0,1189073,63311.0
356,356,63358,The Nazi Officer's Wife,2003,Documentary,5.0,0.16285,1.0,352621,63358.0
357,357,63578,The Trip,2010,Comedy-Drama,7.0,8.832903,117.0,1740047,63578.0
358,358,64397,"Basic Sanitation, the Movie",2007,Comedy,7.0,1.2007376,19.0,907134,64397.0
359,359,64686,47 Ronin,2013,Drama-Action-Adventure-Fantasy,5.9,14.88937,1357.0,1335975,64686.0
360,360,65887,The horse,1970,Drama-Thriller,7.0,1.2007376,2.0,64294,65887.0
361,361,66159,The Most Fertile Man in Ireland,2000,Comedy-Foreign,5.7,1.2007376,3.0,220652,66159.0
362,362,66195,The Perfect Host,2010,Comedy-Thriller-Crime,6.2,5.935839,136.0,1334553,66195.0
363,363,67263,Alpine Fire,1985,Drama,7.6,1.2007376,6.0,93235,67263.0
364,364,69019,The Amazing Mr. Bickford,1987,Animation-Music,5.0,1.2007376,2.0,215511,69019.0
365,365,69557,The Pumpkin Eater,1964,Drama,6.0,0.442331,6.0,58500,69557.0
366,366,70989,Forgive Me,2006,Comedy,7.0,0.524187,7.0,498125,70989.0
367,367,72354,Sunrise at Campobello,1960,Drama-History,6.3,0.142145,2.0,54354,72354.0
368,368,72654,Parents,2007,Horror-Comedy,4.0,1.2007376,2.0,997062,72654.0
369,369,76117,Not as a Stranger,1955,Drama-Romance,7.2,0.294175,6.0,48432,76117.0
370,370,76411,Times Square,1980,Drama-Music,7.4,0.02158,9.0,81635,76411.0
371,371,77079,Django Strikes Again,1987,Western,4.6,0.540326,4.0,93113,77079.0
372,372,77280,"Mercredi, folle journée !",2001,Drama-Comedy,6.5,0.10645,2.0,244071,77280.0
373,373,79070,Sleepless Night,2011,Action-Comedy-Thriller-Romance,6.0,2.942355,48.0,1683921,79070.0
374,374,80122,Captain Thunder,2011,Adventure,3.6,0.892609,7.0,1233259,80122.0
375,375,80379,Louis C.K.: Live at the Beacon Theater,2011,Comedy,8.1,4.297654,80.0,2112999,80379.0
376,376,81675,The Bear,2011,Horror-Action-Comedy-Thriller,4.5,0.125349,1.0,1783408,81675.0
377,377,82020,The Carpenter,1988,Horror-Thriller,5.0,1e-06,2.0,97017,82020.0
378,378,82437,Following Sean,2006,Documentary,6.1,0.252168,5.0,479916,82437.0
379,379,84198,A Place at the Table,2012,Documentary,6.9,0.501046,7.0,1736049,84198.0
380,380,85494,Captive Women,1952,Science Fiction,0.0,0.001739,0.0,44477,85494.0
381,381,85658,All In This Tea,2007,Documentary,0.0,0.003682,0.0,1015968,85658.0
382,382,86000,Always,2011,Romance-Drama,7.5,4.149212,55.0,2082180,86000.0
383,383,87293,Beyond,2012,Thriller,4.7,1.672718,10.0,1800671,87293.0
384,384,89681,The Hour of the Furnaces,1968,Documentary,3.6,0.185,4.0,63084,89681.0
385,385,89873,Unraveled,2012,Documentary,6.3,0.212166,4.0,1595061,89873.0
386,386,91552,The Year of the Tiger,2011,Foreign-Drama,5.0,0.129056,1.0,2024396,91552.0
387,387,91722,Norman... Is That You?,1976,Comedy-Drama,5.8,0.170552,3.0,74973,91722.0
388,388,92834,Vizontele Tuuba,2004,Comedy-Drama,6.5,0.808339,9.0,399854,92834.0
389,389,93114,Quest,1996,Animation-Drama-Action-Thriller,6.7,0.213612,3.0,117419,93114.0
390,390,93116,Valet Girls,1987,Comedy,3.7,0.693442,3.0,94237,93116.0
391,391,95807,Ricochet,2011,Mystery-Thriller-Drama-Crime,3.7,1.2007376,3.0,1942951,95807.0
392,392,97342,Vedam,2010,Drama-Romance-Foreign,6.1,1.2007376,6.0,1649431,97342.0
393,393,97795,Emergo,2011,Horror-Thriller,5.0,7.177295,100.0,1757742,97795.0
394,394,98064,The Source Family,2011,Music-Documentary,6.0,0.296608,8.0,2245223,98064.0
395,395,99345,The Gallant Hours,1960,Drama-War,5.5,0.389599,2.0,53849,99345.0
396,396,105572,Three Seats for the 26th,1988,Romance,6.5,1.2007376,2.0,96309,105572.0
397,397,106196,Water-mirror of Granada,1955,Documentary,7.1,0.310877,8.0,1918662,106196.0
398,398,110899,Zigeunerweisen,1980,Drama-Horror-Thriller-Mystery-Romance-Foreign,6.4,0.57604,9.0,81662,110899.0
399,399,113582,The Spy in the Green Hat,1967,Action-Adventure-Comedy-Crime-Thriller,7.0,1.42191,5.0,61020,113582.0
400,400,116741,The Internship,2013,Comedy,6.1,0.393865,1691.0,2234155,116741.0
401,401,116979,Chained,2012,Horror-Thriller,6.3,4.607816,119.0,1989475,116979.0
402,402,117565,Water and Power,1989,Documentary,9.0,1.2007376,4.0,98624,117565.0
403,403,119816,Kiss and Run,2002,Romance-Comedy-Drama,0.0,1.2007376,0.0,349686,119816.0
404,404,119838,Julius Caesar,1979,Drama,0.0,4.1e-05,0.0,79378,119838.0
405,405,120055,Trading Christmas,2011,TV Movie-Family,5.9,1.2007376,8.0,2008491,120055.0
406,406,121676,Inescapable,2012,Thriller-Romance,5.2,5.949456,13.0,1844203,121676.0
407,407,124042,Buried Secrets,1996,Drama-Mystery,4.0,0.256955,2.0,115788,124042.0
408,408,127505,Head Games,2012,Documentary,4.7,0.182227,3.0,2239400,127505.0
409,409,127585,X-Men: Days of Future Past,2014,Action-Adventure-Fantasy-Science Fiction,7.5,26.058586,6155.0,1877832,127585.0
410,410,128862,The Bogus Witch Project,2000,Comedy,2.1,0.317253,5.0,250990,128862.0
411,411,130100,The Brass Legend,1956,Western-Action,7.0,0.341996,2.0,49029,130100.0
412,412,136215,Barbie and the Rockers: Out Of This World,1987,Animation-Music-TV Movie,3.6,0.44533,5.0,313254,136215.0
413,413,138843,The Conjuring,2013,Horror-Thriller,7.4,14.90169,3169.0,1457767,138843.0
414,414,148430,Dzhamilya,1969,War-Drama-Romance,5.5,0.152109,2.0,64269,148430.0
415,415,151923,Gross Misconduct,1993,Thriller-Drama,5.0,1.335058,2.0,107046,151923.0
416,416,153997,The Big Land,1957,Western,6.0,0.164676,4.0,50192,153997.0
417,417,154786,Wavemakers,2013,Documentary,0.0,1.2007376,0.0,3146408,154786.0
418,418,164013,"Dzhentlmeny, Udachi!",2012,Comedy,4.4,1.2007376,10.0,2592464,164013.0
419,419,168541,Twilight Time,1982,Drama,0.0,1.2007376,0.0,86490,168541.0
420,420,169066,Blindfold,1965,Comedy-Crime-Romance,6.5,0.416396,2.0,58977,169066.0
421,421,173080,Graveyard Shift,1987,Horror,7.0,1.2007376,1.0,93115,173080.0
422,422,173299,Hail Caesar,1994,Comedy,4.5,0.910213,2.0,109969,173299.0
423,423,184710,Quarantine L.A.,2013,Science Fiction-Horror,4.0,1.2007376,11.0,2536086,184710.0
424,424,186629,The Prophet,1968,Comedy,6.5,0.733914,1.0,63464,186629.0
425,425,187744,The Seven Cervi Brothers,1968,Drama-War,0.0,1.2007376,0.0,186531,187744.0
426,426,191476,42 One Dream Rush,2010,Fantasy,7.8,1.672234,6.0,2073510,191476.0
427,427,191536,In the Shadow of Death,1971,Drama-Adventure,6.5,1.2007376,1.0,475110,191536.0
428,428,196359,Max Rose,2016,Drama,5.0,1.2007376,2.0,1439558,196359.0
429,429,198342,Family Band: The Cowsills Story,2011,Documentary-Family,9.0,0.063214,1.0,2042520,198342.0
430,430,206157,Into the Badlands,1991,Western-Horror,4.0,1.2007376,2.0,102125,206157.0
431,431,211317,Standing Army,2010,Documentary,4.5,1.2007376,2.0,1543883,211317.0
432,432,222671,Dick Figures: The Movie,2013,Animation-Comedy-Adventure,6.2,0.845141,7.0,2312262,222671.0
433,433,227877,Torment,2013,Thriller-Horror,5.0,2.764915,36.0,2900822,227877.0
434,434,231617,"Signed, Sealed, Delivered",2013,Comedy-Drama-Romance-TV Movie,7.0,1.2007376,6.0,3000844,231617.0
435,435,236808,Pizza 2: Villa,2013,Horror-Thriller,5.7,1.2007376,3.0,3329246,236808.0
436,436,250546,Annabelle,2014,Horror,5.5,23.242452,1588.0,3322940,250546.0
437,437,251544,The Secret Pact,2001,Thriller,6.0,0.231627,1.0,156859,251544.0
438,438,251671,Heart Street,2014,Romance-Comedy,6.7,0.90414,7.0,3171886,251671.0
439,439,255491,Authors Anonymous,2014,Comedy,4.2,8.936308,21.0,2114461,255491.0
440,440,256591,Focus,2015,Romance-Comedy-Crime-Drama,6.7,10.035362,2588.0,2381941,256591.0
441,441,257155,Threads of Destiny,2014,Science Fiction-Action-Fantasy-Adventure,4.0,0.738069,11.0,2275656,257155.0
442,442,260646,Victor Young Perez,2013,Drama-History,5.3,1.2007376,4.0,2658428,260646.0
443,443,269258,Head Full of Honey,2014,Comedy-Drama,7.5,5.4192,118.0,3488462,269258.0
444,444,270487,"Hail, Caesar!",2016,Comedy-Drama-Mystery,5.7,1.2007376,1338.0,475290,270487.0
445,445,271736,The Program,2015,Drama,6.1,1.2007376,176.0,3083008,271736.0
446,446,273509,Blood Widow,2014,Horror,2.5,1.2007376,10.0,2909124,273509.0
447,447,274857,King Arthur: Legend of the Sword,2017,Action-Drama-Fantasy,6.5,1.2007376,1506.0,1972591,274857.0
448,448,276562,One Rogue Reporter,2014,Comedy-Documentary,5.0,1.2007376,1.0,3737280,276562.0
449,449,276729,Heaven Adores You,2014,Documentary,6.8,1.082197,12.0,2244889,276729.0
450,450,276833,"Quiet Riot: Well Now You're Here, There's No Way Back",2014,Music-Documentary,9.5,1.2007376,2.0,2560840,276833.0
451,451,282225,The Choice,1970,Mystery,5.0,1.2007376,1.0,65879,282225.0
452,452,287391,Un milliard dans un billard,1965,Crime,0.0,0.002612,0.0,59103,287391.0
453,453,295602,Becoming Me,2014,Documentary,0.0,1.2007376,0.0,3833744,295602.0
454,454,295830,Attack on Titan,2015,Horror-Fantasy-Drama-Action-Science Fiction,5.3,8.118506,183.0,2072230,295830.0
455,455,297063,Sven's Secret,1995,Drama,0.0,1.2007376,0.0,111329,297063.0
456,456,307114,To Encourage the Others,1972,Drama,0.0,0.311614,0.0,69384,307114.0
457,457,308063,The Visit: An Alien Encounter,2015,Documentary,5.7,1.2007376,6.0,3833746,308063.0
458,458,309919,The Curse of Downers Grove,2015,Thriller-Mystery-Horror-Drama,4.3,1.2007376,25.0,1772261,309919.0
459,459,315841,Ryuzo and the Seven Henchmen,2015,Comedy-Action,6.8,1.2007376,14.0,4176776,315841.0
460,460,316021,Frank & Lola,2016,Drama-Mystery-Romance,5.7,1.2007376,51.0,1290138,316021.0
461,461,317121,All of My Heart,2015,Romance-TV Movie,6.3,1.2007376,12.0,4460176,317121.0
462,462,319513,Zurich,2015,Drama,6.3,0.907234,8.0,3257638,319513.0
463,463,328712,Tarda estate,2010,Drama,0.0,0.005935,0.0,2406990,328712.0
464,464,358694,Little Angels,2015,Documentary,0.0,1.2007376,0.0,5132170,358694.0
465,465,360551,The Priests,2015,Crime-Drama-Mystery-Thriller,6.1,1.2007376,21.0,5049302,360551.0
466,466,361050,Death Valley,2015,Mystery-Crime-Drama,4.0,1.2007376,3.0,2788512,361050.0
467,467,369820,I'm Brent Morin,2015,Comedy,7.4,1.2007376,8.0,5280664,369820.0
468,468,381890,The Mermaid,2016,Comedy-Science Fiction-Fantasy-Romance,6.2,1.2007376,76.0,4701660,381890.0
469,469,382501,Eternity,2016,Drama-Romance,5.4,1.2007376,36.0,3564574,382501.0
470,470,398786,Kammatipaadam,2016,Crime-Drama,8.1,1.2007376,9.0,5458088,398786.0
471,471,405671,It's Not the Time of My Life,2016,Comedy-Drama,4.0,1.2007376,2.0,5537614,405671.0
472,472,428950,Drain the Titanic,2016,Documentary,0.0,1.2007376,0.0,4743564,428950.0
473,473,429779,Jena Friedman: American Cunt,2016,Comedy,0.0,1.2007376,0.0,6297574,429779.0
474,474,432799,Spoor,2017,Crime-Drama-Mystery-Thriller,7.6,1.2007376,12.0,5328350,432799.0
475,475,442,Popular Music,2004,Comedy-Drama,6.0,0.988777,17.0,314524,442.0
476,476,601,E.T. the Extra-Terrestrial,1982,Science Fiction-Adventure-Family-Fantasy,7.3,19.358546,3359.0,83866,601.0
477,477,759,Gentlemen Prefer Blondes,1953,Comedy-Romance,7.1,7.174547,169.0,45810,759.0
478,478,889,The Flintstones in Viva Rock Vegas,2000,Science Fiction-Comedy-Family-Romance,4.4,6.053595,140.0,158622,889.0
479,479,1403,Duel at Diablo,1966,Action-Western,6.3,4.299387,22.0,60355,1403.0
480,480,1479,"Clean, Shaven",1993,Drama-Crime,7.0,3.143971,24.0,106579,1479.0
481,481,1538,Collateral,2004,Drama-Crime-Thriller,7.0,13.455112,1476.0,369339,1538.0
482,482,2185,Big Trouble,2002,Action-Comedy-Thriller,6.3,5.761051,82.0,246464,2185.0
483,483,2753,The Assault,1986,History-Drama,6.8,1.899468,12.0,90576,2753.0
484,484,3603,Black Sheep,2006,Horror-Comedy,5.7,7.434577,201.0,779982,3603.0
485,485,3962,Bis zum Ellenbogen,2007,Comedy,7.3,0.672189,4.0,818108,3962.0
486,486,4970,Gothika,2003,Horror-Thriller,5.8,10.939066,643.0,348836,4970.0
487,487,4997,Wonderland,2003,Crime-Drama-Mystery-Thriller,6.2,8.062123,73.0,335563,4997.0
488,488,5965,Scorcher,2003,Action-Adventure-Comedy-Drama-Thriller,3.6,1.483815,9.0,303017,5965.0
489,489,7942,"Run, Fatboy, Run",2007,Comedy-Romance,6.2,11.840495,241.0,425413,7942.0
490,490,9341,The Core,2003,Action-Thriller-Adventure-Science Fiction,5.5,11.664861,531.0,298814,9341.0
491,491,10069,Stay Alive,2006,Horror-Thriller,5.3,4.854551,157.0,441796,10069.0
492,492,10536,The Italian Job,1969,Action-Crime-Comedy-Thriller,7.1,9.371815,202.0,64505,10536.0
493,493,11358,Walking Tall,2004,Adventure-Drama-Action-Thriller,6.0,10.577565,387.0,351977,11358.0
494,494,11548,Batteries not Included,1987,Comedy-Family-Fantasy-Science Fiction,6.3,11.492174,222.0,92494,11548.0
495,495,11679,xXx: State of the Union,2005,Action-Adventure-Crime-Drama-Mystery-Thriller,4.7,19.144611,565.0,329774,11679.0
496,496,11823,Wimbledon,2004,Comedy-Romance,6.0,14.224013,303.0,360201,11823.0
497,497,12078,Larks on a String,1990,Drama,6.8,0.000431,7.0,64994,12078.0
498,498,12578,Germany in Autumn,1978,Documentary-Drama,5.8,1.596736,5.0,77427,12578.0
499,499,12599,Pokémon: The Movie 2000,1999,Adventure-Fantasy-Animation-Science Fiction-Family,6.4,7.554848,201.0,210234,12599.0
500,500,12665,Powder,1995,Drama-Fantasy-Science Fiction-Thriller,6.3,12.133094,143.0,114168,12665.0
501,501,13377,How the Grinch Stole Christmas!,1966,Animation-Family-Comedy,7.2,6.353239,364.0,60345,13377.0
502,502,13551,The Dead Girl,2006,Mystery-Drama-Crime-Thriller,6.4,4.028773,66.0,783238,13551.0
503,503,13682,Pooh's Heffalump Movie,2005,Animation-Family,6.3,10.096263,91.0,407121,13682.0
504,504,14299,Cadillac Records,2008,Drama-History-Music,6.9,8.878391,89.0,1042877,14299.0
505,505,14361,Captain Ron,1992,Action-Adventure-Comedy-Family,5.6,5.429614,90.0,103924,14361.0
506,506,14637,Nothing But the Truth,2008,Drama-Thriller,6.9,8.719145,134.0,1073241,14637.0
507,507,15080,Only Yesterday,1991,Animation-Drama-Romance,7.0,10.831775,152.0,102587,15080.0
508,508,15373,Role Models,2008,Comedy,6.4,7.646215,575.0,430922,15373.0
509,509,15765,What's Love Got to Do with It,1993,Drama-Music,6.9,14.820883,75.0,108551,15765.0
510,510,16205,Jack Brooks: Monster Slayer,2007,Action-Comedy-Horror,5.8,3.88291,60.0,816539,16205.0
511,511,17077,Everlasting Moments,2008,Drama,7.9,2.109176,16.0,961066,17077.0
512,512,18476,Horsemen,2009,Crime-Drama-Horror-Mystery-Thriller,5.5,7.455953,124.0,892767,18476.0
513,513,18828,Double Take,2001,Adventure-Drama-Action-Comedy-Romance,5.5,3.067916,24.0,238948,18828.0
514,514,18998,Darkman II: The Return of Durant,1995,Action-Adventure-Science Fiction-Thriller,4.5,4.366222,44.0,109552,18998.0
